tweet,anotasi1,anotasi2,anotasi_final
"Mootsku yg cakep dan baik, tolong rep twtku yg ini dengan foto kalian memakai twb anak jurig ini dong🫶 makasiihh",not hate,not hate,not hate
"USER si B anying, kan itu drama pisan",not hate,not hate,not hate
org2 klo nego kek gapunya otak ya. aing klo nego aja ga sesadis itu ajg🙂🤲,not hate,not hate,not hate
"liga belanda yongguk supporter ajax amsterdam? baru tau msh dukung juventus kn? jd ingt jmn dulu, yongguk open mention party trs aing mensen: #pickone juventus or south korea national team? trs yongguk nge-reply pake emoji ketawa 😂 twitnya dulu gw SS tp skrg ud ilang 😅 https://t.co/D8SUlOy9QI",not hate,not hate,not hate
cape bgt koplok jadi orang gampang keringetan terus lu tinggal di indonesia specifically tangsel 👎🏻👎🏻👎🏻,not hate,not hate,not hate
USER Jurig telo nya banyak bener wkwk,not hate,not hate,not hate
pada akhirnya itu tiket juga sold2 aje tuh. LOL typicall kpopers pada bacot anying kesel gue bacanya.. dah mending idol lu pada mau dibawa ke jakarta....,not hate,hate,hate
yakin bgt kalo ga budek pasti tes ept waktu itu nilai aing lebih gede,not hate,not hate,not hate
USER Gw benci bat sama lu lucu bgt koplok,not hate,hate,hate
"suka malu, sebel sm temen yg kelakuanya setengah dakjal tp setengahnya dewasa. kekk kekk bisa ga sh klo nyebelin ya gausah setengah” lah😩👊🏻 jd aing emosinya meledak ledak bgt gitu sy yg emosian ini kn jd maluuuu, ga ditanggepin balik klo lg emosi😩",not hate,not hate,not hate
ini cowo gue gaenak badan aja masih nungguin gue rapat sambil gagabutan di sijal 😔 pake acara ada a adit datang kan hararese mau udud teh koplok 😁💔,not hate,not hate,not hate
USER USER Tah ieu bener.. manehna kawas nu bener tea. Palebah masalah ieu. Nyumput. Kehed dasar,hate,hate,hate
USER lebok ajiiiiggg...masyarakat udah gemes sama sampah² kaya gini,hate,hate,hate
"hari ini full degdegan yhh cuyy, tapi harus aing coba duluuu",not hate,not hate,not hate
koplok ajg ujan mana motor baru dicuci,not hate,not hate,not hate
USER Heh koplok liat skrg gue udh jd kelsi dan anggunly begini,not hate,hate,hate
"Kadang aing suka kasian sm orang yg dikasih masalah, tp pas tau aslinya orang itu, aing jd ngebatin pantes dikasih masalah org ngeselin, lebok ah"" wkwkw jahatnya aing🤣😭""",not hate,not hate,not hate
USER jadi penasaran kanjut pake toga 🤡,not hate,not hate,not hate
"Hal se-sepele JK nyebut judul lagu 'You and Me' aja udah bikin kaum jurig ngeslvtshamming Jn, bener-bener akhlakless &amp brainless.",not hate,not hate,not hate
"habil lu kanjut banget, tergajelas asli",not hate,hate,hate
USER prili gue takut di kira jurig ketawa2 malem jumat wehhh 😭🫵🏻,not hate,not hate,not hate
USER USER dasar wewelek jurig jarian burung sugan maneh,not hate,not hate,not hate
Ya aing juga gum tapi bukan itu,not hate,not hate,not hate
"loh anying malah dideketin sama bude"";0;0;0;1;in;1064796415493234689;1730604726465757666;katakarinablue;https://twitter.com/katakarinablue/status/1730604726465757666 Fri Dec 01 15:08:04 +0000 2023;1730604684573085976;Klo lgi kek gini tuh selalu bilang naha aing bkn orang yg tinggal di jkt yak 😭😭😭""",not hate,not hate,not hate
"anjimm sia kehed, Ini bahasa apaan ya

Sumpah kesel gw bacanya,",not hate,hate,hate
"USER USER USER Kunyah pelan pelan yaa koplok..kasian gue liat loe terkukung dalam kegoblokan permanen..
https://t.co/gVg1eYmzq9",hate,hate,hate
USER Bener bnget lgi kek ngerasa tua bnget aing,not hate,not hate,not hate
USER Saya baru tau..... Dasar kehed sia,hate,hate,hate
"hp lu iphone terus kipk, ni tugas observasi doang kaga bisa lu HEUHHH. mana tadi pas dateng belum siap2 kakarek mandi gelo pisan, nyesel gua sekelompok sama lu",not hate,hate,hate
Anjing pantesan dosen gw klo masuk ada aja yang ASAL ASALAN juancok kehed bnr lukh,hate,hate,hate
USER Emang boleh se'typo itu min (( kanjut )) 🫣,not hate,not hate,not hate
"USER Orang mah ketindihan jurig ndut, ini ketindihan kaca ai kamu",not hate,not hate,not hate
USER USER Tapi bojo aing bilang g ada wifi juga....yg bener yg mane ini🤭,not hate,not hate,not hate
Jir fyp aing muncul para skaters jadi pengen main lagii,not hate,not hate,not hate
"USER heran banget ajg, sipaling sipaling dasar si belegug https://t.co/UB5HRWQZSQ",hate,hate,hate
"Klo kata aing mah nih fanta yah, lu dripada bikin perpecahan kek gini.. mening kasih kepastian dulu, wevers mau kapann?? Shiball bngt USER",not hate,not hate,not hate
"ai si kehed nya, ngapain maneh pake mawa mawa hoshi anjg? caper mah caper weh teu kudu mamawa kipop, dasar jelema edan",hate,hate,hate
"YEEEUU KOPLOK yaa bagus lah engene lain or inter ga lewat twt asbun lu ini ya jincc, soal nya klo mrka tersinggung jg yg ada malah malu maluin engene ina FAAKK. toh u nge asbuninya make bahasa indo jincc mereka mana faham 😭😭😭😭😭🏃🏻‍♀️",not hate,hate,hate
Mau packing tp aing masih butuh rebahan hhhhhhh,not hate,not hate,not hate
"sia goblok kehed bawa2 aespa aing lgsg ke trigger anjg. enak aja gg se talented itu lu raguin kualitasnya, jgn sampe aing balikin ke fave maneh anying. blegug.",hate,hate,hate
"USER Kalo kata anak aing mah BAGONG""""",hate,hate,hate
"USER KOMPLAK, NGEDUKUNG YANG NGERUSAK SISTEM PERPOLITIKAN DAN NGEJAUHIN NEGARA DARI AMANAT REFORMASI, KOPLOK KOPLOK",hate,hate,hate
"Wkwkwkw adalah aku ketika nonton 12.12 the day 😩 kehed emang cold war era nih. SK posisi agak promising kelar civil war, duar kena diktator, nah kita peralihan orla/orba mah dari amsyong ke sungguh amsyong (despite our old regime did incubate promising intellectual generations)",not hate,not hate,not hate
ARGHH KOPLOK GUE LUPA KLO ADA MENTRI SAMA WAMEN 😭😭😭😭😭😭😭,not hate,not hate,not hate
apa gak pingsan sedeket ini😭😭😭 kayaknya next time kalo tour aing harus beli 2 tiket supaya sebelahnya kosong🫠 https://t.co/gO1dT4SnRF,not hate,not hate,not hate
USER Jiga nu bener wae sia anying,hate,hate,hate
USER Lu klo udh tau hoax ya hapus! Hobby bgt nyebarin hoax dasar kanjut!,hate,hate,hate
"terus kemaren aing kan mau chat si ezi krn hp aing mati jyala mulu aing pinjem hp suster aing search “bang” kan karena dia dipanggil abang dirumah, taunyaaa ….",not hate,not hate,not hate
BANGSATTTT FURINA GUA GA PULANG NGENTOTTTTT UDAH PITY 80 PUKI ANJING KANJUT https://t.co/10NvIMuDbS,hate,hate,hate
"Penampilan terbaik Nirina Zubir (Hana) beneran ✨ dari sorot mata, mimik wajah, senyum di ujung bibirnya bikin emosionalnya berasa aing yg jadi diposisi si Bagus (Ringgo Agus R.) Sheila Dara aka Celine-Dion beneran koplak 😂 Julia Estelle &amp Alex Abbad 👏 Highly recommended!",not hate,not hate,not hate
"Kalian pernah ga sih tangan, kaki, atau badan kalian tiba-tiba memar biru-biru atau kehitaman kaya dipukulin padahal enggak diapa-apain. Ini kenapa ya? Please ini ga ada kaitannya sama setan atau jurig ya -_-",not hate,not hate,not hate
mau tp aku sien jurig kalo sore,not hate,not hate,not hate
"Liat orang-orang kalo akhir bulan pada antri atm narik uang, aing kapan yaa kerja terus punya gaji sendiri😅",not hate,not hate,not hate
DINGIN BANGET GELO //ud makan bubur ny ud g dingin lg si,not hate,not hate,not hate
"kalo kuliah rapat ujung2nya cm jdi beban org laen, mending lu cosplay jd barbel anjrit kata aing mah.. (pojok kiri bawab) kura2 ninja slebew 🐢",not hate,not hate,not hate
pake aku kamu = suka. kehed???,not hate,not hate,not hate
USER Kirain cuma spo aing doang yg isinya sugus semua iklannya,not hate,not hate,not hate
GW UDAH PERNAH BLG YA JING KOPLOK BGT,hate,hate,hate
USER Mudah2an bukan hasil jual kanjut ya nder,not hate,not hate,not hate
"Geplak aja palanya Seo, emang ga afdol hidup si jurig kalo ga bikin lo darah tinggi😔",not hate,not hate,not hate
Emang boleh jurig seganteng ini? #ZeePruk https://t.co/lj6CvhYFCD,not hate,not hate,not hate
"ih gue yg cewe aja ngahuleng, bukan selesai dari mens, tapi sudah tidak mens lagi, baru itu namanya menopause. kalo selesai mens mah ya bebersih, kembali bersih, bisa ibadah. ih gimana sih kesel siah boloho",not hate,not hate,not hate
"aing pernah ditinggal juga sama cowo gara-gara gamau dieue wkwkwk, parah emang cowo jaman sekarang",not hate,not hate,not hate
"sia teh saha anying, main asal tag aja",hate,not hate,hate
"USER Hubungan sudah 4 tahun, usia Almarhumah 19, dari usia Almarhumah 15 tahun???!!!! Gelo sia, Herdis!!!! Anak dibawah umur dirusak!!! Goblog!!!!",hate,hate,hate
tp hrsnya umumr udh segede itu udh bisa mikir emg dasar aja anaknya belegug,hate,hate,hate
"USER pernah juga di cikutra, lg belanja di toko plastik sebelah nasi padang. lg riweuh ngeresekan balanjaan, ada pengamen lagi tarik kayanya. aing ga sengaja ga ngewaro dia, da riweuh sama struk, dompet, dan keresek. terus ngamuk malah teriak bonge anjing"". riweuh anjing, bau sungut.""",hate,hate,hate
"USER USER USER USER USER USER USER USER USER USER Ketahuan si USER bagong yg gk ngerti apa2 selain bacot doang,sdh salah berusaha masih memojokan Anies dgn bertanya soal atap yg gk ditutup. Bubarkan saja kepengurusan USER yg buruk ini dgn KLB",not hate,hate,hate
"USER aaaa kenapa ditempelin ke aku bocah jurig ini""""",not hate,not hate,not hate
USER Ngadukung persib ? Atau bade ngancurken persib ? Kade ieu posisi persib nuju sae ntong anjlok dei siga nu atos2 gara2 pendukun nu boloho,not hate,hate,hate
USER USER Lah itu kan gue  elu gak merasa tertipu sama wiwi ya gak masalah. Dan gue gak mau tau elu. Lu sok tau diri gue kehed.. 😂,not hate,hate,hate
Wkwkwkwkw bahkan sepatu yang w incer aja gak nutupin harga satu tiket konser 🤣 Gelo mahal binggo 🤣,not hate,not hate,not hate
"anj emg bagian bikin anak nya aja semangat pas bagian ngurus dan tanggung jawabnya malah dilimpahin ke anak pertama dgn kalimat kontol kamu kan anak pertama, harus bisa ngurus adek adeknya"" kanjut sia jd babeh teh""",hate,hate,hate
USER warung jurig kali yg buka jam segitu dik 😂,not hate,not hate,not hate
"USER Ya emg lu pelit kehed.
Lagian lu badog masih ditanggung ortu tp ngasih ke istri cuma 1jt dr total gaji 8-9jt. PNS tp otak ga dipake.
Ini gue ga salah pikir kan ? 8-9jt punya lu doang ?",not hate,hate,hate
"USER USER USER USER 🤣🤣🤣 ngeles loe koplok..siapa loe nyuruh2 gw njing..bomat ama nabi loe..yg pasti2 aja..pancasila, UUD 45, pasal 156 kuhp..silahkan halu ama nabi loe nyet",hate,hate,hate
Sama si anjing babi beruk buruk rupa jurig jarian aja terus,hate,hate,hate
"And finally aing nemu org yg bisa nyadarin diri aing cok, dmn kalo aing ke dia tuh kaya lagi “ngaca” sm apa yg urg alamin dulu, tapi bgusnya dia blm terjun. Dan ini ilmu khdpan dmn disaat skrng tuh tugas urg ngasih tau arhny dan itu yg bikin urg buat belajar jdi lbih baik juga.",not hate,not hate,not hate
USER USER Bgst gw kira bakal dinasehatin. Malah sharing koplok si sri 🤣,not hate,not hate,not hate
USER Antara kecebur di hap buaya ma ketemu jurig ini sih endingnya,not hate,not hate,not hate
"USER USER Lah si tolol. Dimana mana kalau deket apalagi punya kerabat berpangkat kebanyakan ya jadi bekingan.. Lu kemana aja bro, ketinggalan jaman. Koplok",not hate,hate,hate
Ngopi bareng ayang dan jurig hutan pinuzzzz 😭😭😭😭😭🙏 https://t.co/SW49ZkJX8k,not hate,not hate,not hate
USER hai jalma isra hell. maneh kawas bagong nu senengna tukang bohong. Dasar zionis goreng bisana cuma emen tai babi,hate,hate,hate
"have a good monday for all insane in this world kecuali cewe gatel yg mukanya kyk jurig demen ngerusak hubungan org, dan lebih anjgnya pacaran sm cowo lain bukan mantan gw",not hate,hate,hate
"USER 😂😂😂😂 buat Eiji sih iya soalnya dia jarang dapet peran begini, paling buluk jadi jurig wkwk akhirnya ada producer yg notis dia bisa jdi mamang buluk wkwkk",not hate,not hate,not hate
USER USER Dan sebentar lagi aing bakalan di traktir manee kan😁😁 welcome to bandung wkwk,not hate,not hate,not hate
STOP YE LU SILET AWARD GA GUNA GA BERFAEDAH DJSNFKWNEKKDNKFSKNDEKKAOAKS KOPLOK,hate,hate,hate
USER ini mah bukan separo lagi. harga pasaran 20rebuan. aku jual 13rb dia nawar 5rb masa? gelo sugan mah😤,not hate,not hate,not hate
USER kenapa ya pulang dines selalu di gangguin demit??? kan kita nya juga auto nyaingin mereka lagi capek malah digangguin hayu dah pa jurig jurig😭😭😭,not hate,not hate,not hate
"kl ga rame, ga mundur ya? enak aja lu ngatain sender mfs nya ada masalah personal ke dia, kehed.",not hate,hate,hate
"USER ga salah kakkk, yg salah mah eta si jurig irian wae ampun",not hate,hate,hate
"USER USER Teroris tidak mengenal agama..di Amerika dan eropa banyak teroris yg berasal dari agama kristen.coba lihat di rohignya..itu agamanya budha..kalo atheis cukup gue sebut 1 nama diantara banyak..HITLER !
saran gw meskipun loe tolol..perbanyak literasi sebelum menuduh. 
koplok ATH💩",hate,hate,hate
"Gua jadi admin akun ini kayaknya udah melabeli orang Indonesia yang koplok, baik faksi anti-boikot maupun faksi over boikot ini dengan berbagai macam label. Lu sabar bener min, buset.",not hate,hate,hate
"KOPLOK, GANTENG BANGET SUARA COWO GUE (SAE)",not hate,not hate,not hate
"USER Taunya temen lu juga diem diem ikut pull raiden buat perjanjian begitu biar lu gak punya Raiden dan exclusive dia doang yang punya abis itu coop pamer deh raiden aing pulang""""",not hate,not hate,not hate
USER Lebok monyong lebok... .. Kedepannya elu sendiri bakal dihapus dari kehidupan di dunia ini.. bangsat kalian orang-orang biadab ..,hate,hate,hate
"suara asli trex serem bgt dah buset, udah kayak suara jurig",not hate,not hate,not hate
"USER terlalu gelo mehongnya,mendingan ice serius hiikd",not hate,not hate,not hate
Itu artinya lu lucu kanjut mknnye ama tmn lu di sekerinsut dunia harus tau klo lu tuh org yg lucu bangsat ~ sbgai org yg suka sekerinsut2 chat lucu,not hate,not hate,not hate
REJECT??? REJECT LU BILANG? LEBOK TAH ANYING JJ BRUTAL TI AING👍🏻 https://t.co/A5v1rlt9gq,hate,not hate,hate
"USER Kenan kan emang ganteng Iri loe ama kegantengan om batman????, hii jurig sok iye lu mental sc. mending mental illness dri pada lu mental sc najis",not hate,hate,hate
USER jadi gini.... kanjut part duwa 😁,not hate,not hate,not hate
"Bini gue rada koplok soal baca maps, tapi kalo dia salah belok di tol kaga bakalan mundur-mundur. 

Owning up her mistakes like a gentleman. 

Mau ke slipi beloknya ke alam sutra, ya alam sutra it is... 😂",not hate,not hate,not hate
USER Gamauu😭 aing mau hidup baik dan normalll kakkkkk,not hate,not hate,not hate
mari kita lihat gimana dia menghadapi jurig,not hate,not hate,not hate
"USER hyu, MAAF KAGET GW KIRA KANJUT maaf 😭😭😭😭😭😭",not hate,not hate,not hate
"USER STOP KAYA GINI LAH AJG, MEREKA ATLET BUKAN IDOL. YG ADA KALO PERLAKUANNYA KAYA GINI MEREKA PADA STAR SYNDROME. NTAR KALO UDAH STAR SYNDOROME TERUS MAINNYA MEREKA JELEK LU LU PADA JUGA YG HUJAT KOPLOK",hate,hate,hate
"TOLONG BIASAKAN MENULIS PARAGRAF PANJANG MENGGUNAKAN SPASI ANTARPARAGRAF!

SAKIT MATA GUE BACA RATUSAN KATA TANPA, BELASAN PARAGRAF TANPA JEDA. 

PALELU PEYANG!

ENYA, AING EMOSI. KEHED.

(Ramadan, ngedit artikel, tengah hari bolong)

Hayang godin aing mah. Duh.",not hate,hate,hate
"ada yg jelekin islam ngamuk, tp kelakuan kek gini, gatau diri kata aing mah",not hate,not hate,not hate
Di game ini sayah akan menemani kalian menjelajahi mansion. tapi ternyata tidak hanya sayah yang menemani. ada entitas lain alias jurig yang menghantui kalian sepanjang perjalanan mencari jalan keluar. tugas kalian adalah menebak nama hantu yang awalnya muncul hanya sekelebat. https://t.co/fH2fTvj3VD,not hate,not hate,not hate
USER Aing sama anak DC turu jam 2 bangun set 8 anjir wkwk,not hate,not hate,not hate
"USER Gabisa ini, Bang. Di rumahku jurig ayam semua pasti abis sehari. 😂",not hate,not hate,not hate
"USER USER Lu bayangin ya mas Jawa, gw bayar pajak, terus yg gw bayarin gak mau mikirin nasib golongan gw. Eh ditanya jawabannya ngusir. Hey, cara berpikir lu kayak penjajah aja. Emang disini gw numpang be'ol dasar IQ 78, belegug sia",hate,hate,hate
USER USER Nama Tatang emang yakin asal muasal bukan imigran dari arab? Sia kehed emangna Nabi Adam AS lahiran Tasik?,not hate,hate,hate
oh... kanjut tuh ternyata singkatan dari kaget dmn terkejut,not hate,not hate,not hate
USER USER GAUSAH NGAJAK NGAJAK ORANG LU KANJUT,hate,hate,hate
ngapain dikirim ke bbl community coba... itu si hyunjin kalo tau itu jurig bakal takut dia 😭😭,not hate,not hate,not hate
"I need LanceRay 🤲 Please save me from OrterRay... (alias bisa gila gue liat Ray disiksa kgk ditolongin, koplok bet 😞)",not hate,not hate,not hate
"Nih w chat uwa w ya, chat anaknya malah centang 1 emang si kanjut itu https://t.co/oMx0B8sbFL",not hate,hate,hate
USER cheering kit belio emang sudah menjadi wl aing banget coppp😔 ngidam banget beli yang wb pas smtown kemaren kek tjakep banget gakuattt,not hate,not hate,not hate
"Sebuah update untuk malam ini, tetep ada versi mengamuk walaupun ada momen kita berdua. Mengamuk nya karena.. T___T Maafin aku, ayang. T___T KAMU BUKAN JURIG KOK. 😭 https://t.co/EeaNgseQRG",not hate,not hate,not hate
"Mandiri aing mah, mencari kakak ipar sendiri.",not hate,not hate,not hate
"halah tai, laki tau apa si anjing bacot aamat, gak pernah dibully diem aja tai, lebay lebay, gue pernah ada di fase setiap hari pengen mati pengen bundir ya anjing da sia masih bilang salah aing??? koplok",hate,hate,hate
"Rudet anying tukang dagang teh, ngaladangan nu meli palastik hungkul nepika 20 menit aya mrn. Aing teh dah cape dijalan mamacetan sejam setengah anjeng faklah ditambah lu lila pisan ngaladangan aing mw beli toples teu bisa eceran kudu sekardus wae gelo aing butuhna ge 3 biji",not hate,hate,hate
"bhs sunda tuh lucu ya, aing tertarik banget buat belajar",not hate,not hate,not hate
"USER USER Blegug. Kan ku bilang erick thohir Nol Besar. Dasar batu, kakau diberi tahu ngeyel.",hate,hate,hate
USER Lu nya aja ceroboh dasar belegug,hate,hate,hate
"ADA STIKER SAHA INI AKU NGGA TAU MAAF AKU GEPENG TAPI AKU NGGA TAU SIAPA INI BUB. Terus, ada surat. SURATNYA APA? Formalitas aja ngasih surat ngga ada isinya"" LUCU BANGET ANYING GUA CIUM AJA APA.""",not hate,not hate,not hate
