tweet,anotasi1,anotasi2,anotasi_final
"USER Cangkemu kaya silit armando, lo bilang tunjukkan prestasi capresmu ga perlu baperan capres lain. Yang gini aja li nyinyirin, apa karena capresmu prestasinya cuma nyulik sama jogetan. Ga heran lo ditelanjangin massa, lha bacot doang gede, titit eh... Nyali seitil aja.",hate,hate,hate
USER USER Dasar bahlul pekok nggak punya adab ssn etika,hate,hate,hate
"Kkb sebenarnya bisa ditumpas (walau ndak semudah itu), tapi pro kontra atas dasar HAM yang mana mereka memanfaatkannya untuk propaganda karena Ostrali dan Mamarika jadi backingan. Jancok kan?",hate,not hate,hate
USER Waduh itu kirik aja neng,not hate,not hate,not hate
USER berarti satu2nya cara becky harus punya pacar dan gopub biar yg gendeng jadi sadar☺,not hate,not hate,not hate
"USER Dih lihat aja akun lo. Kalo multi mah seimbang ini gua lihat-lihat kaga ada perdulinya untuk hype exo, ngeRT tentang EXO aja kaga mau. Sama aja kaya temen kuliah gua lu jancok di RL ngomongnya erizen pas tahu twitternya 99.9% NCT doang.",not hate,not hate,not hate
USER Dasar kamu persita tangerang jancok. Kelahi dipapua kah kalau mau.,hate,hate,hate
"MANA SI TOLOL NANYAIN AYAMNYA MASIH ADA ATAU ENGGA, DASAR BERINGAS PEKOK MAKANAN TRS OTAKLU YG LU PIKIRIN GOBLOK",hate,hate,hate
sakit banget ni tenggorokan jancok,not hate,not hate,not hate
USER USER Minus kamar mandinya suka ada jembut sama pernah ada kasus pasang hidden cam,not hate,not hate,not hate
"Main SnowRunner agar supaya rilek dan tidak anxious tapi sampe map russia malah jadi anger management issue alias jancok truk kok nek ra kepater yo jempalik, mang anjing.",not hate,not hate,not hate
"USER jancok artinya “kamu hebat” 😁, soalnya hebat karo error diomongin sama org “jancok”",not hate,not hate,not hate
"USER Woiiii DONGOOOO, noh stadion JIS tergenang, hebat yah hasil juragan dongo loe merusak rumput nya......buzzer"" kontol dan anak² pe'es'ong BLO'ON....otak dan isi hati kalian sama yakni BUSUK.. buat malu negara aja kalian. Yg bagus dirusak, eh yg rusak minta dilanjutkan. GEMBLUNG😡""",hate,hate,hate
"yang ini nggak lucu sih, gue mungkin bakal bilang gapapa gapapa tapi dalam hati gue pasti “jANCOK BABI NGENTOT TAI ASU” dah lo kaga mungkin liat gue seharian tuh ngelawak depan u",hate,not hate,hate
standart dia tinggi juga untuk orang yang 0 macam aku ini agak susah ya memang jancok asu kabeh,not hate,not hate,not hate
USER tass tass tass all in walopun dapat trial dasar aku pekok 😌,not hate,not hate,not hate
USER DASAR ELU YANG PELIT MEDIT BRENGSEK NDER JANCOK SAMA ANAK ISTRI AJA PERHITUNGAN TAI GAUSAH NIKAH KALO GAMAU NAFKAHIN ANAK ORANG PANTEKKKKKKKK ARGHHH KIMAKKK KAU,hate,hate,hate
Emang gendeng netizen indo ini,hate,not hate,hate
"BJIRR LAHH, FAK KATA GUE TEH BANGSATTT ASU LO JANCOK",hate,hate,hate
YAELAH KAMPRET bgt ekonomi sulit dan silit,not hate,not hate,not hate
udah biasa liat si itil caper,hate,not hate,hate
USER 1 dtik 2 dtik doang mau ss jg kaga smpet emg mamanjing jancok nyari panggung doang,hate,hate,hate
"bocah gendeng assalamualaikum assalamualaikum, kelakuan ga bener",hate,not hate,hate
INI MAKSUD GUE 😭 MNET JANCOK DIKIRA UDAH MENANG 1 JADI NOMINASI 1NYA DIKASIH KE ORANG LAIN 😭😭😭😭,hate,not hate,hate
"akun² hatersnya sama ya nyampah disetiap akun yg bahas PRESTASI SALMA SALSABIL ndak usah mancing ya, aku nek kadung nesu kuntilanak ngguyu tak tapuk loh cangkeme nyi roro kidul tak jak ngalor loh 😤☺😌😫😏",not hate,not hate,not hate
"USER Si paling waras, padahal pean lek ndelok mas Rio ta Haitham bawaane sange mulu jancok",hate,not hate,hate
adulting adalah ketika dikatain gendeng dijawab iya memang,not hate,not hate,not hate
"USER Diem non, jan kek kontol. Giliran gue ngetwt ntar kaum lo playing victim pake rnb² gajelas kek asu",hate,not hate,hate
"USER temen anjing : pinjem dulu 1jt, bulan depan gua balikin. si anying sampe 5 bulan belum balik balik asu asu",hate,not hate,hate
USER Emang sll pake kekerasan rezim laknat...udh mau lengser msh aja pake kekuatan preman..dasar jancok,hate,hate,hate
"USER USER USER USER sebut namanya bos
gausah temen gue, kenalan gue, saudara gue, cok jancok cuma pake alasan itu doang buat roasting gada bukti wkwk
gue bukan lulusan stan tapi eneg juga sama yang suka ngomong tanpa dasar dah dijelasin tapi masih kekeuh

ketahuan gobloknya",hate,hate,hate
Udah 2x tanding dapet wasit yang goblok. Entah mata dia yang picek ga bisa liat atau karena dia ga ngerti peraturan baru. Dan tololnya selalu mihak ke musuh anjg,hate,hate,hate
"USER Jadi, apa ini bukan bayi.? Picek https://t.co/2OhkzE3cwz",hate,not hate,hate
USER Pantesan kalau capresnya makin gemblung karena yg direkrut cuma buzzer2 gemblung macam USER yg masih saja bawa2 politik identitas dalam usahanya untuk menutupi kegemblungan capresnya.,hate,not hate,hate
"USER Belio di branding sebagai tokoh yg strick sama hukum.. tapi percuma kalo senatornya sontoloyo bikin UU, apalagi parpol gak komit samasekali!. Kayak ngasih harapan kosong.",hate,not hate,hate
USER Jangan berita yg kamu capture Tapi mana foto nya penjilat? Mana fotonya Udah itu aja Udah picek penjilat,hate,hate,hate
I vote #Jaemin for 2023 The Most Attractive Asian Artist. Current Male Rank: 1 #AYAWARD #AYA https://t.co/6Tlicfrkbf Ayok vote ye kalo gak vote nanti mata lo picek sebelah gak bisa liat ketampanan jaemin lagi🫶🏻 https://t.co/KrB1cGxBlp,not hate,not hate,not hate
USER lupa ga woi kontol dua hari kan lu bjir,not hate,not hate,not hate
"Mari kita senyum mawon kalo gak ya tidur aja, gak jadi ngaji gpp mi, DRPD AWAMU WEDI GENDENG TEMENAN, suwer aku dari dulu takut gila beneran kalo suka nangis, bubuk aja biar egk nangis, gbleh dendam",not hate,not hate,not hate
"USER Coba sharelok atau foto kenusantaraan lu ?Gw mau tau segarang apa congor lu didunia nyata, hai kafir laknat Nusantara apa yg kau maksud?",hate,hate,hate
USER kesetanan mah kesetanan aja tp jangan kek kontol kuda gitu,hate,not hate,hate
"USER Ada lagi pas dia mau kasi kado cewenya. Doi kekeuh bgt beli tas kaya punya gue. Gue basa basi dong bilang, liat selera cewe lu dulu, kek mana stylenya. Gue saranin tempat beli sesuai budget dia 200k. Tapi nih sontoloyo maksa bgt beli kek punya gue. Kalo mau budget jt an woi 😭",not hate,not hate,not hate
Alasan knp gapunya pcr adalah sll dikira punya alias jancok ayolachhhh??????,not hate,not hate,not hate
"Mereka pada tutup mata kali ya. Hati matanya beneran picek 😭😭""",hate,not hate,hate
"USER USER Silit emakmu itu sering di sodok dgn peler bapakmu, makanya mukamu jelek dan penyok seperti itu hahahaha. Msh ganteng babi drpd kamu",hate,hate,hate
USER Yg baju merah muka dan kelakuan kyk KONTOL,hate,hate,hate
Awas wae nek sampe To. X sukses trs itu para cacing busuk punya pikiran kalo kesuksesannya disebabkan krn inspirationnya berhubungan sama mantan terutama yg onoh. Tak slepet kabeh cangkeme ngko,hate,hate,hate
"y sy mengakui emg beberapa bulan terakhir galau (agak banyak), lets say jancok n keep streaming lagu galau yg upbeat biar ga nangis doang, tapi sambil joget🤘🏻",not hate,not hate,not hate
"tak bilang kamu gendeng se baekhyun, yaopo ngene iki garai tambah cinta😭😭😭😭🤏🏻❤️ https://t.co/J0H1qgVUFy",not hate,not hate,not hate
USER Tamah satu lagi orang yg picek matanya. Rakyat dah ngga bodoh,hate,not hate,hate
"USER Mbacotnya doang tpi ngk tau fakta dimasyarakat sudah sgt kesulitan akibat tingginya harga bahan pokok tuh
Dasar pekok",hate,hate,hate
"Oalah arek jancuk
Kalo di WA gue ga bales, kasih gue waktu bukannya langsung membrondong nelpon sampe lima kali berturut-turut gini. Dasar gak sopan.",hate,hate,hate
"USER USER USER Paling jawabanya bawaslu tidak ada ajakan untuk memilih 🤣, istilah jawanya Moto Picek Kuping Budeg (mata Buta, telinga tuli)",hate,hate,hate
USER USER Jangan percaya Congor Israhell Laknatullah Ndak beda sama Mukidi isinya Kibul semua...,hate,hate,hate
USER USER USER USER Hahhahahahaha... Lucu... Tuh liat imigran2 sontoloyo di eropa amerika Australia... Mereka agamanya apa? Selalu bikin kacauuu di negara orang... Kau pikir kenapa? Hahahahha.... Agama imigran2 sontoloyo itu apa..? Kenapa g suaka ke negeri seukuwah? Anda bisa jawab?,hate,hate,hate
"USER USER USER Damai matamu picek, mereka mengambil tanah palestina sejak 1947, jd penjajah!! Kalo Indonesia dulu dijajah Belanda trs kita damai2 aja gak nyerang, gak merdeka kita. Goblok. Otak dipakai",hate,hate,hate
gendeng cok bata apaan satuannya 800k kocakkkk,not hate,not hate,not hate
USER Ada orang pekok kaya gini apa perlu dikasih tau? Yang bunuh baby Kfir yang tentara israel yang ngebom. Jadi orang kok goblok banget. Malah minta gaza lanjut di bom https://t.co/pWDy5ivJ8z,hate,hate,hate
USER Apaan anjir masa gara2 video gini doang rame?? Jgn dihujat dong padahal mereka lucu woyy picek apa gimana sih😭,not hate,not hate,not hate
Video pemisah antara pendukung yg waras dengan pendukung gemblung dan tolol,hate,hate,hate
USER gua doang ya kayaknya asu,not hate,not hate,not hate
"USER Orang Macam kau akan di Cari dan di Tawur Semua Orang jika negeri ini Sampai Chaos..Bajingan. Dasar MUNAFIQ..!!!
Wajar kalau PKS Pecat manusia Laknat macam kau..Jancuk...
#TumbangkanJokowi
#TumbangkanJokowi",hate,hate,hate
USER Sty mata nya picek malah lebih prioritaskan si klok yg sering gugup,hate,hate,hate
"Lu harusnya sekali kali ke jogjakarta akan kuajari teriak bajingan jancok asu i ndessssss losssss sakpole modaro su tai lah"" di sepanjang jalan ringroad utara https://t.co/q7fNblLReX""",not hate,not hate,not hate
tolol asu tolol banget celeng celeng,not hate,hate,not hate
ISRAHELL LAKNATULLAH ITU RUMAH SAKIT PUNYA ORANG INDONESIA YA EDAN GENDENG LUUUU PADAAAA INI PEMERENTAH GA PENGEN MEMPERTAHANKAN TA GIMANA SEHHHHH ITU DR KUCURAN BLOOD SWEAT AND TEARS NYA ORANG INDONESIA TOLONG LAH HHHHHHHH GETEM²,hate,not hate,hate
USER Silit boti pasti bergelinjang liat ni vidio,not hate,not hate,not hate
"USER USER Edan wingi ngepil dan saiki wes lekas merendahkan wanita,, cen paling bener ki koe di rayahi uwong² kok gok ndlogok",hate,hate,hate
"debat hanya mempertontonkan kpd rakyat hal mbacot saja, mending kerja konkrit dgn bagi2 susu dan makan gratis... itu lebih substansiyal utk rakyat, rakyat butuh ikan bukan kailnya... Ayoo yg gemblung pilih nomor 2 😜😜",hate,hate,hate
AKU CM MINUM GOOD DAY CAPPUCCINO?!?!!!?????! TP GBS TIDUR AMpe jam segini jancok (jam 2 lebih) KRN BATAS tidur ak harusnya jam 2 malam kl bablas auto ngantuk di kelas ya anjeng mlas btul,not hate,not hate,not hate
"kalo emang pada dasarnya gak suka, selalu ada celah buat dikomentarin. wota kontol emang.",hate,hate,hate
USER Gue juga pernah kemaren neduh karna hujan pas ke pasar malam. Trus najis bgt tai kang parkir jancok catcall kek najis bgt mana manggil2 sayang. Gue nengok dong soalnya suaranya gede bgt trus malah kepedean dasar bapak2 pedo dekil bangsat,hate,hate,hate
USER Emang dadi wong ayu trs pinter kui SALAH??cangkeme disekolahke disik makane mbiaaaakkkk,hate,hate,hate
Sumpah greget banget jancokkk striker model taek USER gausah perpanjang asu tenan,hate,hate,hate
"Kadang gatel meh komen, alergi menungso sing keliwat pekok beranak pinak dan nular. Tapi bar ndelok centang biru, rasido komen. mBatin tok, “Oh mung wong ngeleh”. Tak jarke sidane timbang melu makani wong sing uripe dodolan kepekokan.",hate,hate,hate
USER Kualitas kesaksiannya bukan kualitas individunya...dasar pekok!,hate,hate,hate
"USER USER USER tapi pas kena cahaya pun emang jls itu warna biru, yg bilang putih matanya picek aja 😭",not hate,not hate,not hate
dah lama banget gak main gue sama cowo gue anjj sekalinya diajak main malah gue pergi ke puncak asu banget https://t.co/nltO7IOgP8,not hate,not hate,not hate
"USER Bro sontoloyo gini loh,ada ya orang pd mau jadi calon pemimpin tapi sontoloyo nya kayak gini.",hate,not hate,hate
USER USER Makin jelas kok pendukung ganjar emg kyk kontol gaya kampanye paslonnya soalnya dah nyungsep https://t.co/lpBUOHYtZx,hate,hate,hate
kucingku beranak ga mau nyusuin. jilatin anaknya aja engga. baby blues jancok dasar kucing lomte tau ngewe sj kau pusi anjing,hate,hate,hate
Next time ada yg bilang bakalan ada bakalan ada gitu gAAKAN GUE PERCAYA. Telek semua 😇🤌 Alias iyain aja biar cepet krn tdk mw brhrp pda manusia,not hate,not hate,not hate
USER Terus lu curhat cuk utekmu neng silit,hate,hate,hate
emg jancok org². emg dasar udh benci dr awal dan pura² jd fans. apalagi di moment kyk skrg memanfaatkan kesempatan buat educate malah sengaja di jadiin bahan ajang hate. dr awal dah busuk dah hatinya,hate,not hate,hate
"kek maupun dia selingkuh juga yauda ga si??? artinya dia emang ga serius sama lo, ye kan? die juga baik ngasih tau si sender buat ngechat lo dulu?? kek masa lo gamau memanusiakan manusia si? kaya yang bakal di nikahin aja kontol tantrum amat.",not hate,not hate,not hate
edan tbtb 5 juta cok gw kaget br nge refresh😭,not hate,not hate,not hate
USER Masalah e TA dan nembe ngeh setelah ku buka hadeh....ak yo pekok juga sich,not hate,not hate,not hate
USER Asu emang zionis babi ini,hate,hate,hate
"Yg bikin tembok, israhell. Yg suka nyerang palestine di al aqsa, israhell. Yg nyulik2 dan bunuh2in org, israhell. Yg dituduh Hamas penyebab gk bisa damai. Gue sumpahin bulu silit lu kusut terus sampe gimbal.",hate,hate,hate
"manners paling dasar, tulung nek mbadok lambene ojo karo ngecap.
lambemu mentolo tak leboni mangkok sumpah😑",hate,hate,hate
trus pas guwa dh rebahan lagi ujannya lewat doang JANCOK,not hate,not hate,not hate
"biasku wes susah susah kerjo lahkok dianggep jadi bodyguard, ncen cangkeme kudu tak tutuk palu",hate,hate,hate
"iki main e emyu pekok tenan gabrus2, gampang kelangan bola",hate,not hate,hate
USER mirip banget sama MUKIDI SONTOLOYO https://t.co/SKV0OLoGGf,hate,hate,hate
mood dihancurkan oleh kalah main 8pool bet 25m pdhl dari pagi ngumpulinnya ahahahay asu tenan jyancokkkk,not hate,not hate,not hate
USER Asu key gue kaya pake topeng,not hate,not hate,not hate
USER gendeng lu maruk amat nanya mending mana kan mending putusin kasian pacar lu,hate,not hate,hate
"Go go celi. Gue doain ketemu dah ni orang. Orang yg suka bacot ngerendahin kaya gini emang pantesnya dibounty terus lhak wes ketemu ndang dipongor ndase 😁. Tuman, ben cangkeme sing ratau sekolah wi ngerasakne buah naga 😁",hate,hate,hate
USER Bapakmu itu cok gakbecus nyetabilkan harga pangan biar terjangkau rakyat kok anaknya yg jancok mau memberi makan gratis.apa rakyat mau kau jadikan pengemis dasar keluarga komunis bangsat kamu cok,hate,hate,hate
"USER iya kek aneh banget, masa bisa tiba-tiba gemblung gitu 😭 salah obat infus apa begimana dah, plsss dah",not hate,not hate,not hate
"USER I stand with youu!!! Sedih deh jadi kamu, tapi Kamu berhak kok. Mereka aja enak bnget lambe nya ngmong mau nalak kamu kalo taun depan gak hamil. Heh jancoook elu yg mandul tol! Kalo udh cerai kasih tau nder🙏🏻😭",hate,not hate,hate
USER Apa bedanya esemka sdh di pesan 6000 unit Cangkeme karo silite podo sing metu taek,hate,hate,hate
eval 3 jam setengah ga kelar” asu,not hate,not hate,not hate
Ah kan banyak bacooot sekarang ini aja kau koar koar menjadi penjilat...!!! Dulu bukan nya kau yg memaki Jokowi sebagai Mukidi !!! Telek Asuuuh !!! https://t.co/BDsgAxoCqt,hate,hate,hate
"Cari kesempatan ditengah pelik orang kelabakan beli beras! 
Dasar jancok",hate,not hate,hate
Ngapain ijut guling2 siii 😭😭😭 bocah2 gemblung 🤣🤣🤣,not hate,not hate,not hate
USER USER maju lo bangsat gausah sok²an gembokan lu babi dasar shitper halu jangan bawa bawa ayang gue lu jancok bluesy bluesy blue sky noh,hate,not hate,hate
USER USER ndasmuuu dewe...kalah yo kalah...ngeyel..dasar pecundang...capres pekok.kabeh,hate,hate,hate
USER udah dikasih kepercayaan bukannya dijalani dengan baik malah leyeh leyeh emang asu itu cowo dingin,hate,hate,hate
Congor u jahat banget astaga 🫵🏼,hate,not hate,hate
jancok bisa bisa pas minum sedotannya malah masuk idung,not hate,not hate,not hate
"USER Aku krn winginane nganggur, dadi gendeng dewe nang malang bener2 gaiso lapo2. Sarapan ae jam 3 sore. Saiki akhire tak paksakno kerjo metu tekan mlg",not hate,not hate,not hate
USER Yg ga folback silit nya kelap kelip,not hate,not hate,not hate
semester 4 adalah masa terbanyak tugas trus dia tau2 wamil HAHAH gendeng #dendamtakkansurut 👊,not hate,not hate,not hate
Bener bener semalem ngetik panjang kali lebar dg alasan mau mens. Tp beneran sore ini aku mens🥹🥲 gendeng bgt anneke wkwkwkkwkwk https://t.co/A2aY53mKjV,not hate,not hate,not hate
USER USER USER Penculik yang dijadikan cawapresnya Bu Mega yang mencalonkan pak Ganjar jadi Presiden. Gendeng nggak tuh,hate,not hate,hate
"USER Klo cuma matamu krg mantab pi. Coba tambahin, muata mu picek"" Baru manteb 😅🤭""",not hate,not hate,not hate
"kelakuan solos/akgaes ntar yg disalahin army ot7, jancok",hate,hate,hate
USER Enak aja luh mpud giliran islam diserang luh bilang salah paham kalo islam yg nyerang luh bilang radikal wajib dibubarin silit kau,hate,hate,hate
"USER Jancok dewe. Kau udah salah, malah lebih galak. Dasar alat kelamin pria!

Kakk kamu cantikk, sumpah. Pasti dapet yang lebih lebih lebihhh baik dari babi itu. Semangat yaaaa 😍",hate,not hate,hate
"cok ini munyuk pada gajelas dah, pada mau jadi hero semua",hate,not hate,hate
USER Lo... Kok ada silit pitek nya juga.,not hate,hate,not hate
"USER Ah perempuan cm bs ngemeng doang tapi otak ga dipake.rekam jejak itu jelas dan pasti,sbg guidance bagi kita agar tdk salah memilih pemimpin.dasar pekok",hate,not hate,hate
USER VAKSIN DIFTERI DAN TETANUS TUJUANNYA BIAR ANAK LO SEMUA GA KENA DIFTERI DAN TETANUS KONTOL,hate,hate,hate
DEMI ALLAH GW MUAKKKKKK SAMA KELUARGA INI BISA GAK STOP MINJEM RUMAHKU NYETTTTTTTTTT KEK GAK ADA RUMAH AJA LU JANCOK ((sorry kalo marah marah soalnya udh marah bgt)) https://t.co/E0dzKI4tEs,hate,hate,hate
USER soalnya yg asu dia bukan bam,not hate,not hate,not hate
"USER Pdhal yg diberi mandat sbg presiden itu suaminya, bukan istrinya, tp knp lbh powerful istrinya... Tampang sih kalem, tp nafsu serakahnya jgn tanya... Belum pernah ada istri pres indonesia sblmnya yg kek gini... Gemblung",hate,hate,hate
"Jujur capek harus kena omongan dia yang nyakitin hati, marah marah tanpa dasar, kata goblok, jancok, sontoloyo.
Jujur udah sering banget nangis tapi akhirnya capek krn nangis dan disadarin sama fakta ""ya udah dia kan memang begitu"" dan ""aku masih butuh kerjaan ini""",not hate,hate,not hate
"Ngedumel ga dikasih bola, giliran dapet bola kek babi martial, belom lagi pellistri sama mctominay belaga mau jd pahlawan asu",hate,hate,hate
"USER Najis, emang dasar mental penjajah. Dikit dikit bayar tiket. Pantek. Asu. Jancok. Serasa dijajah sama negeri sendiri",hate,hate,hate
"USER bilang gini : “ya gapapa lah cok jancok asu raono utekke neng silit celeng raimu mbledhos pantek bugeng” habis itu ledakin rumahnya beserta keluarganya, biar jadi jahat sekalian",hate,hate,hate
